Timestamp,position,BLMTI.05L7.B2I10_TCSG.D5L7.B2
1459607344010,-9.165,7.240000000000001e-07
1459607344020,-9.165,0.0
1459607344030,-9.165,3.6200000000000004e-07
1459607344040,-9.165,3.6200000000000004e-07
1459607344050,-9.165,0.0
1459607344060,-9.165,3.6200000000000004e-07
1459607344070,-9.165,7.240000000000001e-07
1459607344080,-9.165,0.0
1459607344090,-9.165,1.0859999999999999e-06
1459607344100,-9.165,3.6200000000000004e-07
1459607344110,-9.165,3.6200000000000004e-07
1459607344120,-9.165,7.240000000000001e-07
1459607344130,-9.165,0.0
1459607344140,-9.165,0.0
1459607344150,-9.165,7.240000000000001e-07
1459607344160,-9.165,0.0
1459607344170,-9.165,7.240000000000001e-07
1459607344180,-9.165,7.240000000000001e-07
1459607344190,-9.165,1.0859999999999999e-06
1459607344200,-9.165,3.6200000000000004e-07
1459607344210,-9.165,7.240000000000001e-07
1459607344220,-9.165,7.240000000000001e-07
1459607344230,-9.165,1.0859999999999999e-06
1459607344240,-9.165,2.5340000000000002e-06
1459607344250,-9.165,7.240000000000001e-07
1459607344260,-9.165,3.6200000000000004e-07
1459607344270,-9.165,3.6200000000000004e-07
1459607344280,-9.165,0.0
1459607344290,-9.165,3.6200000000000004e-07
1459607344300,-9.165,0.0
1459607344310,-9.165,0.0
1459607344320,-9.165,0.0
1459607344330,-9.165,7.240000000000001e-07
1459607344340,-9.165,3.6200000000000004e-07
1459607344350,-9.165,0.0
1459607344360,-9.165,0.0
1459607344370,-9.165,0.0
1459607344380,-9.165,0.0
1459607344390,-9.165,0.0
1459607344400,-9.165,0.0
1459607344410,-9.165,0.0
1459607344420,-9.165,3.6200000000000004e-07
1459607344430,-9.165,0.0
1459607344440,-9.165,7.240000000000001e-07
1459607344450,-9.165,3.6200000000000004e-07
1459607344460,-9.165,0.0
1459607344470,-9.165,0.0
1459607344480,-9.165,7.240000000000001e-07
1459607344490,-9.165,7.240000000000001e-07
1459607344500,-9.165,0.0
1459607344510,-9.165,7.240000000000001e-07
1459607344520,-9.165,3.6200000000000004e-07
1459607344530,-9.165,3.6200000000000004e-07
1459607344540,-9.165,7.240000000000001e-07
1459607344550,-9.165,0.0
1459607344560,-9.165,7.240000000000001e-07
1459607344570,-9.165,3.6200000000000004e-07
1459607344580,-9.165,0.0
1459607344590,-9.165,3.6200000000000004e-07
1459607344600,-9.165,0.0
1459607344610,-9.165,1.0859999999999999e-06
1459607344620,-9.165,0.0
1459607344630,-9.165,3.6200000000000004e-07
1459607344640,-9.165,7.240000000000001e-07
1459607344650,-9.165,7.240000000000001e-07
1459607344660,-9.165,3.6200000000000004e-07
1459607344670,-9.165,3.6200000000000004e-07
1459607344680,-9.165,3.6200000000000004e-07
1459607344690,-9.165,7.240000000000001e-07
1459607344700,-9.165,0.0
1459607344710,-9.165,1.0859999999999999e-06
1459607344720,-9.165,0.0
1459607344730,-9.165,3.6200000000000004e-07
1459607344740,-9.165,0.0
1459607344750,-9.165,1.4480000000000002e-06
1459607344760,-9.165,3.6200000000000004e-07
1459607344770,-9.165,1.0859999999999999e-06
1459607344780,-9.165,0.0
1459607344790,-9.165,7.240000000000001e-07
1459607344800,-9.165,7.240000000000001e-07
1459607344810,-9.165,7.240000000000001e-07
1459607344820,-9.165,0.0
1459607344830,-9.165,3.6200000000000004e-07
1459607344840,-9.165,0.0
1459607344850,-9.165,7.240000000000001e-07
1459607344860,-9.165,1.0859999999999999e-06
1459607344870,-9.165,2.5340000000000002e-06
1459607344880,-9.165,3.6200000000000004e-07
1459607344890,-9.165,3.6200000000000004e-07
1459607344900,-9.165,7.240000000000001e-07
1459607344910,-9.165,3.6200000000000004e-07
1459607344920,-9.165,7.240000000000001e-07
1459607344930,-9.165,7.240000000000001e-07
1459607344940,-9.165,1.0859999999999999e-06
1459607344950,-9.165,3.6200000000000004e-07
1459607344960,-9.165,7.240000000000001e-07
1459607344970,-9.165,7.240000000000001e-07
1459607344980,-9.165,7.240000000000001e-07
1459607344990,-9.165,7.240000000000001e-07
1459607345000,-9.165,7.240000000000001e-07
1459607345010,-9.165,7.240000000000001e-07
1459607345020,-9.165,3.6200000000000004e-07
1459607345030,-9.165,7.240000000000001e-07
1459607345040,-9.165,3.6200000000000004e-07
1459607345050,-9.165,3.6200000000000004e-07
1459607345060,-9.165,0.0
1459607345070,-9.165,3.6200000000000004e-07
1459607345080,-9.165,0.0
1459607345090,-9.165,0.0
1459607345100,-9.165,0.0
1459607345110,-9.165,1.0859999999999999e-06
1459607345120,-9.165,0.0
1459607345130,-9.165,1.0859999999999999e-06
1459607345140,-9.165,0.0
1459607345150,-9.165,7.240000000000001e-07
1459607345160,-9.165,0.0
1459607345170,-9.165,0.0
1459607345180,-9.165,0.0
1459607345190,-9.165,3.6200000000000004e-07
1459607345200,-9.165,0.0
1459607345210,-9.165,3.6200000000000004e-07
1459607345220,-9.165,3.6200000000000004e-07
1459607345230,-9.165,3.6200000000000004e-07
1459607345240,-9.165,7.240000000000001e-07
1459607345250,-9.165,3.6200000000000004e-07
1459607345260,-9.165,0.0
1459607345270,-9.165,1.0859999999999999e-06
1459607345280,-9.165,3.6200000000000004e-07
1459607345290,-9.165,0.0
1459607345300,-9.165,7.240000000000001e-07
1459607345310,-9.165,7.240000000000001e-07
1459607345320,-9.165,7.240000000000001e-07
1459607345330,-9.165,3.6200000000000004e-07
1459607345340,-9.165,3.6200000000000004e-07
1459607345350,-9.165,0.0
1459607345360,-9.165,7.240000000000001e-07
1459607345370,-9.165,0.0
1459607345380,-9.165,1.4480000000000002e-06
1459607345390,-9.165,0.0
1459607345400,-9.165,0.0
1459607345410,-9.165,0.0
1459607345420,-9.165,0.0
1459607345430,-9.165,7.240000000000001e-07
1459607345440,-9.165,3.6200000000000004e-07
1459607345450,-9.165,0.0
1459607345460,-9.165,3.6200000000000004e-07
1459607345470,-9.165,1.0859999999999999e-06
1459607345480,-9.165,0.0
1459607345490,-9.165,1.0859999999999999e-06
1459607345500,-9.165,0.0
1459607345510,-9.165,3.6200000000000004e-07
1459607345520,-9.165,1.0859999999999999e-06
1459607345530,-9.165,3.6200000000000004e-07
1459607345540,-9.165,1.0859999999999999e-06
1459607345550,-9.165,0.0
1459607345560,-9.165,0.0
1459607345570,-9.165,3.6200000000000004e-07
1459607345580,-9.165,0.0
1459607345590,-9.165,0.0
1459607345600,-9.165,3.6200000000000004e-07
1459607345610,-9.165,7.240000000000001e-07
1459607345620,-9.165,3.6200000000000004e-07
1459607345630,-9.165,3.6200000000000004e-07
1459607345640,-9.165,3.6200000000000004e-07
1459607345650,-9.165,1.0859999999999999e-06
1459607345660,-9.165,0.0
1459607345670,-9.165,0.0
1459607345680,-9.165,0.0
1459607345690,-9.165,3.6200000000000004e-07
1459607345700,-9.165,0.0
1459607345710,-9.165,1.81e-06
1459607345720,-9.165,0.0
1459607345730,-9.165,3.6200000000000004e-07
1459607345740,-9.165,0.0
1459607345750,-9.165,3.6200000000000004e-07
1459607345760,-9.165,7.240000000000001e-07
1459607345770,-9.165,0.0
1459607345780,-9.165,3.6200000000000004e-07
1459607345790,-9.165,3.6200000000000004e-07
1459607345800,-9.165,3.6200000000000004e-07
1459607345810,-9.165,1.4480000000000002e-06
1459607345820,-9.165,0.0
1459607345830,-9.165,0.0
1459607345840,-9.165,3.6200000000000004e-07
1459607345850,-9.165,1.0859999999999999e-06
1459607345860,-9.165,3.6200000000000004e-07
1459607345870,-9.165,7.240000000000001e-07
1459607345880,-9.165,3.6200000000000004e-07
1459607345890,-9.165,7.240000000000001e-07
1459607345900,-9.165,3.6200000000000004e-07
1459607345910,-9.165,7.240000000000001e-07
1459607345920,-9.165,1.0859999999999999e-06
1459607345930,-9.165,7.240000000000001e-07
1459607345940,-9.165,0.0
1459607345950,-9.165,1.0859999999999999e-06
1459607345960,-9.165,0.0
1459607345970,-9.165,7.240000000000001e-07
1459607345980,-9.165,0.0
1459607345990,-9.165,1.0859999999999999e-06
1459607346000,-9.165,0.0
1459607346010,-9.165,1.0859999999999999e-06
1459607346020,-9.165,7.240000000000001e-07
1459607346030,-9.165,7.240000000000001e-07
1459607346040,-9.165,1.0859999999999999e-06
1459607346050,-9.165,3.6200000000000004e-07
1459607346060,-9.165,1.0859999999999999e-06
1459607346070,-9.165,3.6200000000000004e-07
1459607346080,-9.165,3.6200000000000004e-07
1459607346090,-9.165,3.6200000000000004e-07
1459607346100,-9.165,7.240000000000001e-07
1459607346110,-9.165,3.6200000000000004e-07
1459607346120,-9.165,7.240000000000001e-07
1459607346130,-9.165,0.0
1459607346140,-9.165,3.6200000000000004e-07
1459607346150,-9.165,7.240000000000001e-07
1459607346160,-9.165,1.0859999999999999e-06
1459607346170,-9.165,0.0
1459607346180,-9.165,0.0
1459607346190,-9.165,7.240000000000001e-07
1459607346200,-9.165,3.6200000000000004e-07
1459607346210,-9.165,3.6200000000000004e-07
1459607346220,-9.165,0.0
1459607346230,-9.165,3.6200000000000004e-07
1459607346240,-9.165,0.0
1459607346250,-9.165,7.240000000000001e-07
1459607346260,-9.165,0.0
1459607346270,-9.165,1.81e-06
1459607346280,-9.165,0.0
1459607346290,-9.165,1.4480000000000002e-06
1459607346300,-9.165,7.240000000000001e-07
1459607346310,-9.165,7.240000000000001e-07
1459607346320,-9.165,7.240000000000001e-07
1459607346330,-9.165,0.0
1459607346340,-9.165,7.240000000000001e-07
1459607346350,-9.165,0.0
1459607346360,-9.165,0.0
1459607346370,-9.165,1.0859999999999999e-06
1459607346380,-9.165,3.6200000000000004e-07
1459607346390,-9.165,0.0
1459607346400,-9.165,3.6200000000000004e-07
1459607346410,-9.165,7.240000000000001e-07
1459607346420,-9.165,0.0
1459607346430,-9.165,1.4480000000000002e-06
1459607346440,-9.165,3.6200000000000004e-07
1459607346450,-9.165,0.0
1459607346460,-9.165,1.81e-06
1459607346470,-9.165,7.240000000000001e-07
1459607346480,-9.165,0.0
1459607346490,-9.165,0.0
1459607346500,-9.165,1.0859999999999999e-06
1459607346510,-9.165,0.0
1459607346520,-9.165,3.6200000000000004e-07
1459607346530,-9.165,3.6200000000000004e-07
1459607346540,-9.165,0.0
1459607346550,-9.165,1.0859999999999999e-06
1459607346560,-9.165,0.0
1459607346570,-9.165,0.0
1459607346580,-9.165,0.0
1459607346590,-9.165,7.240000000000001e-07
1459607346600,-9.165,0.0
1459607346610,-9.165,0.0
1459607346620,-9.165,0.0
1459607346630,-9.165,0.0
1459607346640,-9.165,3.6200000000000004e-07
1459607346650,-9.165,0.0
1459607346660,-9.165,3.6200000000000004e-07
1459607346670,-9.165,3.6200000000000004e-07
1459607346680,-9.165,0.0
1459607346690,-9.165,7.240000000000001e-07
1459607346700,-9.165,3.6200000000000004e-07
1459607346710,-9.165,3.6200000000000004e-07
1459607346720,-9.165,0.0
1459607346730,-9.165,3.6200000000000004e-07
1459607346740,-9.165,0.0
1459607346750,-9.165,3.6200000000000004e-07
1459607346760,-9.165,3.6200000000000004e-07
1459607346770,-9.165,7.240000000000001e-07
1459607346780,-9.165,0.0
1459607346790,-9.165,7.240000000000001e-07
1459607346800,-9.165,3.6200000000000004e-07
1459607346810,-9.165,2.1719999999999997e-06
1459607346820,-9.165,1.81e-06
1459607346830,-9.165,1.0859999999999999e-06
1459607346840,-9.165,0.0
1459607346850,-9.165,3.6200000000000004e-07
1459607346860,-9.165,0.0
1459607346870,-9.165,7.240000000000001e-07
1459607346880,-9.165,0.0
1459607346890,-9.165,0.0
1459607346900,-9.165,0.0
1459607346910,-9.165,0.0
1459607346920,-9.165,7.240000000000001e-07
1459607346930,-9.165,0.0
1459607346940,-9.165,0.0
1459607346950,-9.165,0.0
1459607346960,-9.165,0.0
1459607346970,-9.165,0.0
1459607346980,-9.165,0.0
1459607346990,-9.165,1.0859999999999999e-06
1459607347000,-9.165,3.6200000000000004e-07
1459607347010,-9.165,7.240000000000001e-07
1459607347020,-9.165,7.240000000000001e-07
1459607347030,-9.165,3.6200000000000004e-07
1459607347040,-9.165,3.6200000000000004e-07
1459607347050,-9.165,3.6200000000000004e-07
1459607347060,-9.165,3.6200000000000004e-07
1459607347070,-9.165,7.240000000000001e-07
1459607347080,-9.165,3.6200000000000004e-07
1459607347090,-9.165,7.240000000000001e-07
1459607347100,-9.165,0.0
1459607347110,-9.165,7.240000000000001e-07
1459607347120,-9.165,0.0
1459607347130,-9.165,1.0859999999999999e-06
1459607347140,-9.165,0.0
1459607347150,-9.165,7.240000000000001e-07
1459607347160,-9.165,3.6200000000000004e-07
1459607347170,-9.165,0.0
1459607347180,-9.165,3.6200000000000004e-07
1459607347190,-9.165,0.0
1459607347200,-9.165,0.0
1459607347210,-9.165,1.0859999999999999e-06
1459607347220,-9.165,0.0
1459607347230,-9.165,3.6200000000000004e-07
1459607347240,-9.165,1.0859999999999999e-06
1459607347250,-9.165,0.0
1459607347260,-9.165,3.6200000000000004e-07
1459607347270,-9.165,2.1719999999999997e-06
1459607347280,-9.165,7.240000000000001e-07
1459607347290,-9.165,3.6200000000000004e-07
1459607347300,-9.165,0.0
1459607347310,-9.165,7.240000000000001e-07
1459607347320,-9.165,3.6200000000000004e-07
1459607347330,-9.165,3.6200000000000004e-07
1459607347340,-9.165,0.0
1459607347350,-9.165,7.240000000000001e-07
1459607347360,-9.165,0.0
1459607347370,-9.165,7.240000000000001e-07
1459607347380,-9.165,7.240000000000001e-07
1459607347390,-9.165,0.0
1459607347400,-9.165,3.6200000000000004e-07
1459607347410,-9.165,0.0
1459607347420,-9.165,0.0
1459607347430,-9.165,0.0
1459607347440,-9.165,1.0859999999999999e-06
1459607347450,-9.165,0.0
1459607347460,-9.165,3.6200000000000004e-07
1459607347470,-9.165,0.0
1459607347480,-9.165,0.0
1459607347490,-9.165,0.0
1459607347500,-9.165,0.0
1459607347510,-9.165,7.240000000000001e-07
1459607347520,-9.165,3.6200000000000004e-07
1459607347530,-9.165,0.0
1459607347540,-9.165,0.0
1459607347550,-9.165,7.240000000000001e-07
1459607347560,-9.165,3.6200000000000004e-07
1459607347570,-9.165,7.240000000000001e-07
1459607347580,-9.165,1.0859999999999999e-06
1459607347590,-9.165,0.0
1459607347600,-9.165,0.0
1459607347610,-9.165,1.0859999999999999e-06
1459607347620,-9.165,0.0
1459607347630,-9.165,3.6200000000000004e-07
1459607347640,-9.165,3.6200000000000004e-07
1459607347650,-9.165,1.0859999999999999e-06
1459607347660,-9.165,0.0
1459607347670,-9.165,3.6200000000000004e-07
1459607347680,-9.165,7.240000000000001e-07
1459607347690,-9.165,0.0
1459607347700,-9.165,3.6200000000000004e-07
1459607347710,-9.165,0.0
1459607347720,-9.165,3.6200000000000004e-07
1459607347730,-9.165,7.240000000000001e-07
1459607347740,-9.165,3.6200000000000004e-07
1459607347750,-9.165,7.240000000000001e-07
1459607347760,-9.165,3.6200000000000004e-07
1459607347770,-9.165,3.6200000000000004e-07
1459607347780,-9.165,0.0
1459607347790,-9.165,1.0859999999999999e-06
1459607347800,-9.165,0.0
1459607347810,-9.165,1.0859999999999999e-06
1459607347820,-9.165,0.0
1459607347830,-9.165,0.0
1459607347840,-9.165,7.240000000000001e-07
1459607347850,-9.165,3.6200000000000004e-07
1459607347860,-9.165,3.6200000000000004e-07
1459607347870,-9.165,1.0859999999999999e-06
1459607347880,-9.165,3.6200000000000004e-07
1459607347890,-9.165,3.6200000000000004e-07
1459607347900,-9.165,0.0
1459607347910,-9.165,1.81e-06
1459607347920,-9.165,0.0
1459607347930,-9.165,1.81e-06
1459607347940,-9.165,1.4480000000000002e-06
1459607347950,-9.165,0.0
1459607347960,-9.165,0.0
1459607347970,-9.165,0.0
1459607347980,-9.165,0.0
1459607347990,-9.165,1.4480000000000002e-06
1459607348000,-9.165,0.0
1459607348010,-9.165,0.0
1459607348020,-9.165,3.6200000000000004e-07
1459607348030,-9.165,7.240000000000001e-07
1459607348040,-9.165,0.0
1459607348050,-9.165,0.0
1459607348060,-9.165,3.6200000000000004e-07
1459607348070,-9.165,3.6200000000000004e-07
1459607348080,-9.165,3.6200000000000004e-07
1459607348090,-9.165,1.4480000000000002e-06
1459607348100,-9.165,0.0
1459607348110,-9.165,3.6200000000000004e-07
1459607348120,-9.165,0.0
1459607348130,-9.165,1.4480000000000002e-06
1459607348140,-9.165,0.0
1459607348150,-9.165,0.0
1459607348160,-9.165,0.0
1459607348170,-9.165,7.240000000000001e-07
1459607348180,-9.165,0.0
1459607348190,-9.165,3.6200000000000004e-07
1459607348200,-9.165,0.0
1459607348210,-9.165,0.0
1459607348220,-9.165,0.0
1459607348230,-9.165,3.6200000000000004e-07
1459607348240,-9.165,3.6200000000000004e-07
1459607348250,-9.165,3.6200000000000004e-07
1459607348260,-9.165,7.240000000000001e-07
1459607348270,-9.165,3.6200000000000004e-07
1459607348280,-9.165,3.6200000000000004e-07
1459607348290,-9.165,3.6200000000000004e-07
1459607348300,-9.165,0.0
1459607348310,-9.165,0.0
1459607348320,-9.165,0.0
1459607348330,-9.165,0.0
1459607348340,-9.165,0.0
1459607348350,-9.165,7.240000000000001e-07
1459607348360,-9.165,0.0
1459607348370,-9.165,0.0
1459607348380,-9.165,3.6200000000000004e-07
1459607348390,-9.165,0.0
1459607348400,-9.165,1.0859999999999999e-06
1459607348410,-9.165,0.0
1459607348420,-9.165,0.0
1459607348430,-9.165,7.240000000000001e-07
1459607348440,-9.165,7.240000000000001e-07
1459607348450,-9.165,7.240000000000001e-07
1459607348460,-9.165,3.6200000000000004e-07
1459607348470,-9.165,7.240000000000001e-07
1459607348480,-9.165,0.0
1459607348490,-9.165,3.6200000000000004e-07
1459607348500,-9.165,3.6200000000000004e-07
1459607348510,-9.165,0.0
1459607348520,-9.165,0.0
1459607348530,-9.165,1.4480000000000002e-06
1459607348540,-9.165,0.0
1459607348550,-9.165,1.0859999999999999e-06
1459607348560,-9.165,3.6200000000000004e-07
1459607348570,-9.165,1.4480000000000002e-06
1459607348580,-9.165,0.0
1459607348590,-9.165,3.6200000000000004e-07
1459607348600,-9.165,1.4480000000000002e-06
1459607348610,-9.165,3.6200000000000004e-07
1459607348620,-9.165,7.240000000000001e-07
1459607348630,-9.165,7.240000000000001e-07
1459607348640,-9.165,1.4480000000000002e-06
1459607348650,-9.165,1.0859999999999999e-06
1459607348660,-9.165,0.0
1459607348670,-9.165,1.4480000000000002e-06
1459607348680,-9.165,0.0
1459607348690,-9.165,1.4480000000000002e-06
1459607348700,-9.165,0.0
1459607348710,-9.165,7.240000000000001e-07
1459607348720,-9.165,3.6200000000000004e-07
1459607348730,-9.165,7.240000000000001e-07
1459607348740,-9.165,7.240000000000001e-07
1459607348750,-9.165,0.0
1459607348760,-9.165,0.0
1459607348770,-9.165,1.81e-06
1459607348780,-9.165,0.0
1459607348790,-9.165,1.0859999999999999e-06
1459607348800,-9.165,3.6200000000000004e-07
1459607348810,-9.165,1.0859999999999999e-06
1459607348820,-9.165,7.240000000000001e-07
1459607348830,-9.165,0.0
1459607348840,-9.165,7.240000000000001e-07
1459607348850,-9.165,3.6200000000000004e-07
1459607348860,-9.165,1.4480000000000002e-06
1459607348870,-9.165,3.6200000000000004e-07
1459607348880,-9.165,0.0
1459607348890,-9.165,1.4480000000000002e-06
1459607348900,-9.165,0.0
1459607348910,-9.165,7.240000000000001e-07
1459607348920,-9.165,0.0
1459607348930,-9.165,7.240000000000001e-07
1459607348940,-9.165,7.240000000000001e-07
1459607348950,-9.165,3.6200000000000004e-07
1459607348960,-9.165,7.240000000000001e-07
1459607348970,-9.165,0.0
1459607348980,-9.165,1.0859999999999999e-06
1459607348990,-9.165,3.6200000000000004e-07
1459607349000,-9.165,3.6200000000000004e-07
1459607349010,-9.165,0.0
1459607349020,-9.165,3.6200000000000004e-07
1459607349030,-9.165,1.0859999999999999e-06
1459607349040,-9.165,0.0
1459607349050,-9.165,0.0
1459607349060,-9.165,7.240000000000001e-07
1459607349070,-9.165,3.6200000000000004e-07
1459607349080,-9.165,0.0
1459607349090,-9.165,0.0
1459607349100,-9.165,3.6200000000000004e-07
1459607349110,-9.165,3.6200000000000004e-07
1459607349120,-9.165,7.240000000000001e-07
1459607349130,-9.165,3.6200000000000004e-07
1459607349140,-9.165,3.6200000000000004e-07
1459607349150,-9.165,3.6200000000000004e-07
1459607349160,-9.165,3.6200000000000004e-07
1459607349170,-9.165,3.6200000000000004e-07
1459607349180,-9.165,3.6200000000000004e-07
1459607349190,-9.165,3.6200000000000004e-07
1459607349200,-9.165,3.6200000000000004e-07
1459607349210,-9.165,1.81e-06
1459607349220,-9.165,1.0859999999999999e-06
1459607349230,-9.165,2.1719999999999997e-06
1459607349240,-9.165,0.0
1459607349250,-9.165,7.240000000000001e-07
1459607349260,-9.165,1.4480000000000002e-06
1459607349270,-9.165,3.6200000000000004e-07
1459607349280,-9.165,0.0
1459607349290,-9.165,0.0
