Timestamp,position,BLMTI.04L8.B1E10_TCTPH.4L8.B1
1459600202810,-8.72,3.6200000000000004e-07
1459600202820,-8.72,0.0
1459600202830,-8.72,7.240000000000001e-07
1459600202840,-8.72,0.0
1459600202850,-8.72,3.6200000000000004e-07
1459600202860,-8.72,0.0
1459600202870,-8.72,3.6200000000000004e-07
1459600202880,-8.72,0.0
1459600202890,-8.72,7.240000000000001e-07
1459600202900,-8.72,0.0
1459600202910,-8.72,0.0
1459600202920,-8.72,3.6200000000000004e-07
1459600202930,-8.72,7.240000000000001e-07
1459600202940,-8.72,0.0
1459600202950,-8.72,0.0
1459600202960,-8.72,3.6200000000000004e-07
1459600202970,-8.72,0.0
1459600202980,-8.72,0.0
1459600202990,-8.72,0.0
1459600203000,-8.72,3.6200000000000004e-07
1459600203010,-8.72,3.6200000000000004e-07
1459600203020,-8.72,3.6200000000000004e-07
1459600203030,-8.72,0.0
1459600203040,-8.72,0.0
1459600203050,-8.72,0.0
1459600203060,-8.72,0.0
1459600203070,-8.72,0.0
1459600203080,-8.72,0.0
1459600203090,-8.72,0.0
1459600203100,-8.72,0.0
1459600203110,-8.72,0.0
1459600203120,-8.72,3.6200000000000004e-07
1459600203130,-8.72,1.4480000000000002e-06
1459600203140,-8.72,0.0
1459600203150,-8.72,0.0
1459600203160,-8.72,0.0
1459600203170,-8.72,3.6200000000000004e-07
1459600203180,-8.72,7.240000000000001e-07
1459600203190,-8.72,3.6200000000000004e-07
1459600203200,-8.72,0.0
1459600203210,-8.72,0.0
1459600203220,-8.72,0.0
1459600203230,-8.72,3.6200000000000004e-07
1459600203240,-8.72,3.6200000000000004e-07
1459600203250,-8.72,7.240000000000001e-07
1459600203260,-8.72,0.0
1459600203270,-8.72,0.0
1459600203280,-8.72,0.0
1459600203290,-8.72,1.0859999999999999e-06
1459600203300,-8.72,0.0
1459600203310,-8.72,0.0
1459600203320,-8.72,0.0
1459600203330,-8.72,3.6200000000000004e-07
1459600203340,-8.72,7.240000000000001e-07
1459600203350,-8.72,0.0
1459600203360,-8.72,0.0
1459600203370,-8.72,0.0
1459600203380,-8.72,3.6200000000000004e-07
1459600203390,-8.72,3.6200000000000004e-07
1459600203400,-8.72,0.0
1459600203410,-8.72,0.0
1459600203420,-8.72,3.6200000000000004e-07
1459600203430,-8.72,7.240000000000001e-07
1459600203440,-8.72,3.6200000000000004e-07
1459600203450,-8.72,0.0
1459600203460,-8.72,0.0
1459600203470,-8.72,1.0859999999999999e-06
1459600203480,-8.72,0.0
1459600203490,-8.72,0.0
1459600203500,-8.72,3.6200000000000004e-07
1459600203510,-8.72,7.240000000000001e-07
1459600203520,-8.72,0.0
1459600203530,-8.72,3.6200000000000004e-07
1459600203540,-8.72,0.0
1459600203550,-8.72,7.240000000000001e-07
1459600203560,-8.72,0.0
1459600203570,-8.72,1.0859999999999999e-06
1459600203580,-8.72,0.0
1459600203590,-8.72,0.0
1459600203600,-8.72,3.6200000000000004e-07
1459600203610,-8.72,3.6200000000000004e-07
1459600203620,-8.72,0.0
1459600203630,-8.72,0.0
1459600203640,-8.72,3.6200000000000004e-07
1459600203650,-8.72,7.240000000000001e-07
1459600203660,-8.72,3.6200000000000004e-07
1459600203670,-8.72,7.240000000000001e-07
1459600203680,-8.72,3.6200000000000004e-07
1459600203690,-8.72,0.0
1459600203700,-8.72,3.6200000000000004e-07
1459600203710,-8.72,0.0
1459600203720,-8.72,0.0
1459600203730,-8.72,3.6200000000000004e-07
1459600203740,-8.72,0.0
1459600203750,-8.72,3.6200000000000004e-07
1459600203760,-8.72,3.6200000000000004e-07
1459600203770,-8.72,0.0
1459600203780,-8.72,3.6200000000000004e-07
1459600203790,-8.72,0.0
1459600203800,-8.72,0.0
1459600203810,-8.72,3.6200000000000004e-07
1459600203820,-8.72,1.0859999999999999e-06
1459600203830,-8.72,3.6200000000000004e-07
1459600203840,-8.72,0.0
1459600203850,-8.72,3.6200000000000004e-07
1459600203860,-8.72,0.0
1459600203870,-8.72,7.240000000000001e-07
1459600203880,-8.72,3.6200000000000004e-07
1459600203890,-8.72,0.0
1459600203900,-8.72,3.6200000000000004e-07
1459600203910,-8.72,0.0
1459600203920,-8.72,3.6200000000000004e-07
1459600203930,-8.72,3.6200000000000004e-07
1459600203940,-8.72,0.0
1459600203950,-8.72,0.0
1459600203960,-8.72,3.6200000000000004e-07
1459600203970,-8.72,3.6200000000000004e-07
1459600203980,-8.72,0.0
1459600203990,-8.72,3.6200000000000004e-07
1459600204000,-8.72,0.0
1459600204010,-8.72,3.6200000000000004e-07
1459600204020,-8.72,3.6200000000000004e-07
1459600204030,-8.72,0.0
1459600204040,-8.72,3.6200000000000004e-07
1459600204050,-8.72,0.0
1459600204060,-8.72,0.0
1459600204070,-8.72,3.6200000000000004e-07
1459600204080,-8.72,7.240000000000001e-07
1459600204090,-8.72,3.6200000000000004e-07
1459600204100,-8.72,0.0
1459600204110,-8.72,0.0
1459600204120,-8.72,3.6200000000000004e-07
1459600204130,-8.72,0.0
1459600204140,-8.72,3.6200000000000004e-07
1459600204150,-8.72,0.0
1459600204160,-8.72,0.0
1459600204170,-8.72,0.0
1459600204180,-8.72,7.240000000000001e-07
1459600204190,-8.72,3.6200000000000004e-07
1459600204200,-8.72,0.0
1459600204210,-8.72,0.0
1459600204220,-8.72,0.0
1459600204230,-8.72,7.240000000000001e-07
1459600204240,-8.72,0.0
1459600204250,-8.72,3.6200000000000004e-07
1459600204260,-8.72,0.0
1459600204270,-8.72,0.0
1459600204280,-8.72,7.240000000000001e-07
1459600204290,-8.72,3.6200000000000004e-07
1459600204300,-8.72,0.0
1459600204310,-8.72,0.0
1459600204320,-8.72,0.0
1459600204330,-8.72,7.240000000000001e-07
1459600204340,-8.72,0.0
1459600204350,-8.72,3.6200000000000004e-07
1459600204360,-8.72,0.0
1459600204370,-8.72,3.6200000000000004e-07
1459600204380,-8.72,7.240000000000001e-07
1459600204390,-8.72,0.0
1459600204400,-8.72,0.0
1459600204410,-8.72,7.240000000000001e-07
1459600204420,-8.72,3.6200000000000004e-07
1459600204430,-8.72,0.0
1459600204440,-8.72,7.240000000000001e-07
1459600204450,-8.72,0.0
1459600204460,-8.72,0.0
1459600204470,-8.72,3.6200000000000004e-07
1459600204480,-8.72,7.240000000000001e-07
1459600204490,-8.72,3.6200000000000004e-07
1459600204500,-8.72,0.0
1459600204510,-8.72,7.240000000000001e-07
1459600204520,-8.72,0.0
1459600204530,-8.72,0.0
1459600204540,-8.72,0.0
1459600204550,-8.72,3.6200000000000004e-07
1459600204560,-8.72,0.0
1459600204570,-8.72,7.240000000000001e-07
1459600204580,-8.72,3.6200000000000004e-07
1459600204590,-8.72,3.6200000000000004e-07
1459600204600,-8.72,0.0
1459600204610,-8.72,0.0
1459600204620,-8.72,3.6200000000000004e-07
1459600204630,-8.72,7.240000000000001e-07
1459600204640,-8.72,0.0
1459600204650,-8.72,0.0
1459600204660,-8.72,7.240000000000001e-07
1459600204670,-8.72,3.6200000000000004e-07
1459600204680,-8.72,0.0
1459600204690,-8.72,0.0
1459600204700,-8.72,0.0
1459600204710,-8.72,3.6200000000000004e-07
1459600204720,-8.72,7.240000000000001e-07
1459600204730,-8.72,0.0
1459600204740,-8.72,0.0
1459600204750,-8.72,3.6200000000000004e-07
1459600204760,-8.72,3.6200000000000004e-07
1459600204770,-8.72,7.240000000000001e-07
1459600204780,-8.72,0.0
1459600204790,-8.72,3.6200000000000004e-07
1459600204800,-8.72,0.0
1459600204810,-8.72,0.0
1459600204820,-8.72,3.6200000000000004e-07
1459600204830,-8.72,3.6200000000000004e-07
1459600204840,-8.72,0.0
1459600204850,-8.72,3.6200000000000004e-07
1459600204860,-8.72,0.0
1459600204870,-8.72,0.0
1459600204880,-8.72,7.240000000000001e-07
1459600204890,-8.72,3.6200000000000004e-07
1459600204900,-8.72,0.0
1459600204910,-8.72,7.240000000000001e-07
1459600204920,-8.72,0.0
1459600204930,-8.72,0.0
1459600204940,-8.72,3.6200000000000004e-07
1459600204950,-8.72,3.6200000000000004e-07
1459600204960,-8.72,0.0
1459600204970,-8.72,0.0
1459600204980,-8.72,3.6200000000000004e-07
1459600204990,-8.72,3.6200000000000004e-07
1459600205000,-8.72,7.240000000000001e-07
1459600205010,-8.72,0.0
1459600205020,-8.72,0.0
1459600205030,-8.72,0.0
1459600205040,-8.72,7.240000000000001e-07
1459600205050,-8.72,3.6200000000000004e-07
1459600205060,-8.72,0.0
1459600205070,-8.72,0.0
1459600205080,-8.72,3.6200000000000004e-07
1459600205090,-8.72,3.6200000000000004e-07
1459600205100,-8.72,0.0
1459600205110,-8.72,3.6200000000000004e-07
1459600205120,-8.72,0.0
1459600205130,-8.72,0.0
1459600205140,-8.72,7.240000000000001e-07
1459600205150,-8.72,7.240000000000001e-07
1459600205160,-8.72,0.0
1459600205170,-8.72,3.6200000000000004e-07
1459600205180,-8.72,3.6200000000000004e-07
1459600205190,-8.72,7.240000000000001e-07
1459600205200,-8.72,0.0
1459600205210,-8.72,0.0
1459600205220,-8.72,0.0
1459600205230,-8.72,7.240000000000001e-07
1459600205240,-8.72,1.0859999999999999e-06
1459600205250,-8.72,0.0
1459600205260,-8.72,0.0
1459600205270,-8.72,3.6200000000000004e-07
1459600205280,-8.72,0.0
1459600205290,-8.72,0.0
1459600205300,-8.72,0.0
1459600205310,-8.72,7.240000000000001e-07
1459600205320,-8.72,0.0
1459600205330,-8.72,7.240000000000001e-07
1459600205340,-8.72,0.0
1459600205350,-8.72,0.0
1459600205360,-8.72,0.0
1459600205370,-8.72,3.6200000000000004e-07
1459600205380,-8.72,0.0
1459600205390,-8.72,7.240000000000001e-07
1459600205400,-8.72,0.0
1459600205410,-8.72,3.6200000000000004e-07
1459600205420,-8.72,7.240000000000001e-07
1459600205430,-8.72,0.0
1459600205440,-8.72,0.0
1459600205450,-8.72,3.6200000000000004e-07
1459600205460,-8.72,3.6200000000000004e-07
1459600205470,-8.72,1.0859999999999999e-06
1459600205480,-8.72,0.0
1459600205490,-8.72,0.0
1459600205500,-8.72,3.6200000000000004e-07
1459600205510,-8.72,3.6200000000000004e-07
1459600205520,-8.72,0.0
1459600205530,-8.72,1.0859999999999999e-06
1459600205540,-8.72,0.0
1459600205550,-8.72,0.0
1459600205560,-8.72,0.0
1459600205570,-8.72,3.6200000000000004e-07
1459600205580,-8.72,0.0
1459600205590,-8.72,3.6200000000000004e-07
1459600205600,-8.72,0.0
1459600205610,-8.72,3.6200000000000004e-07
1459600205620,-8.72,0.0
1459600205630,-8.72,3.6200000000000004e-07
1459600205640,-8.72,7.240000000000001e-07
1459600205650,-8.72,3.6200000000000004e-07
1459600205660,-8.72,0.0
1459600205670,-8.72,0.0
1459600205680,-8.72,0.0
1459600205690,-8.72,7.240000000000001e-07
1459600205700,-8.72,0.0
1459600205710,-8.72,0.0
1459600205720,-8.72,0.0
1459600205730,-8.72,7.240000000000001e-07
1459600205740,-8.72,3.6200000000000004e-07
1459600205750,-8.72,3.6200000000000004e-07
1459600205760,-8.72,0.0
1459600205770,-8.72,0.0
1459600205780,-8.72,3.6200000000000004e-07
1459600205790,-8.72,3.6200000000000004e-07
1459600205800,-8.72,0.0
1459600205810,-8.72,3.6200000000000004e-07
1459600205820,-8.72,3.6200000000000004e-07
1459600205830,-8.72,3.6200000000000004e-07
1459600205840,-8.72,3.6200000000000004e-07
1459600205850,-8.72,0.0
1459600205860,-8.72,0.0
1459600205870,-8.72,7.240000000000001e-07
1459600205880,-8.72,3.6200000000000004e-07
1459600205890,-8.72,0.0
1459600205900,-8.72,3.6200000000000004e-07
1459600205910,-8.72,0.0
1459600205920,-8.72,3.6200000000000004e-07
1459600205930,-8.72,1.0859999999999999e-06
1459600205940,-8.72,0.0
1459600205950,-8.72,0.0
1459600205960,-8.72,3.6200000000000004e-07
1459600205970,-8.72,7.240000000000001e-07
1459600205980,-8.72,0.0
1459600205990,-8.72,0.0
1459600206000,-8.72,0.0
1459600206010,-8.72,7.240000000000001e-07
1459600206020,-8.72,0.0
1459600206030,-8.72,0.0
1459600206040,-8.72,3.6200000000000004e-07
1459600206050,-8.72,0.0
1459600206060,-8.72,7.240000000000001e-07
1459600206070,-8.72,0.0
1459600206080,-8.72,0.0
1459600206090,-8.72,3.6200000000000004e-07
1459600206100,-8.72,1.0859999999999999e-06
1459600206110,-8.72,1.0859999999999999e-06
1459600206120,-8.72,0.0
1459600206130,-8.72,3.6200000000000004e-07
1459600206140,-8.72,0.0
1459600206150,-8.72,7.240000000000001e-07
1459600206160,-8.72,0.0
1459600206170,-8.72,0.0
1459600206180,-8.72,0.0
1459600206190,-8.72,0.0
1459600206200,-8.72,7.240000000000001e-07
1459600206210,-8.72,3.6200000000000004e-07
1459600206220,-8.72,0.0
1459600206230,-8.72,3.6200000000000004e-07
1459600206240,-8.72,0.0
1459600206250,-8.72,3.6200000000000004e-07
1459600206260,-8.72,0.0
1459600206270,-8.72,0.0
1459600206280,-8.72,7.240000000000001e-07
1459600206290,-8.72,0.0
1459600206300,-8.72,3.6200000000000004e-07
1459600206310,-8.72,3.6200000000000004e-07
1459600206320,-8.72,0.0
1459600206330,-8.72,3.6200000000000004e-07
1459600206340,-8.72,7.240000000000001e-07
1459600206350,-8.72,0.0
1459600206360,-8.72,7.240000000000001e-07
1459600206370,-8.72,0.0
1459600206380,-8.72,0.0
1459600206390,-8.72,3.6200000000000004e-07
1459600206400,-8.72,3.6200000000000004e-07
1459600206410,-8.72,0.0
1459600206420,-8.72,0.0
1459600206430,-8.72,3.6200000000000004e-07
1459600206440,-8.72,0.0
1459600206450,-8.72,3.6200000000000004e-07
1459600206460,-8.72,0.0
1459600206470,-8.72,3.6200000000000004e-07
1459600206480,-8.72,0.0
1459600206490,-8.72,3.6200000000000004e-07
1459600206500,-8.72,3.6200000000000004e-07
1459600206510,-8.72,0.0
1459600206520,-8.72,3.6200000000000004e-07
1459600206530,-8.72,3.6200000000000004e-07
1459600206540,-8.72,0.0
1459600206550,-8.72,0.0
1459600206560,-8.72,0.0
1459600206570,-8.72,0.0
1459600206580,-8.72,7.240000000000001e-07
1459600206590,-8.72,3.6200000000000004e-07
1459600206600,-8.72,0.0
1459600206610,-8.72,7.240000000000001e-07
1459600206620,-8.72,0.0
1459600206630,-8.72,0.0
1459600206640,-8.72,3.6200000000000004e-07
1459600206650,-8.72,3.6200000000000004e-07
1459600206660,-8.72,0.0
1459600206670,-8.72,0.0
1459600206680,-8.72,0.0
1459600206690,-8.72,7.240000000000001e-07
1459600206700,-8.72,3.6200000000000004e-07
1459600206710,-8.72,0.0
1459600206720,-8.72,0.0
1459600206730,-8.72,7.240000000000001e-07
1459600206740,-8.72,0.0
1459600206750,-8.72,0.0
1459600206760,-8.72,0.0
1459600206770,-8.72,1.0859999999999999e-06
1459600206780,-8.72,0.0
1459600206790,-8.72,3.6200000000000004e-07
1459600206800,-8.72,0.0
1459600206810,-8.72,0.0
1459600206820,-8.72,0.0
1459600206830,-8.72,3.6200000000000004e-07
1459600206840,-8.72,0.0
1459600206850,-8.72,3.6200000000000004e-07
1459600206860,-8.72,0.0
1459600206870,-8.72,3.6200000000000004e-07
1459600206880,-8.72,3.6200000000000004e-07
1459600206890,-8.72,0.0
1459600206900,-8.72,7.240000000000001e-07
1459600206910,-8.72,3.6200000000000004e-07
1459600206920,-8.72,3.6200000000000004e-07
1459600206930,-8.72,0.0
1459600206940,-8.72,0.0
1459600206950,-8.72,3.6200000000000004e-07
1459600206960,-8.72,0.0
1459600206970,-8.72,3.6200000000000004e-07
1459600206980,-8.72,0.0
1459600206990,-8.72,3.6200000000000004e-07
1459600207000,-8.72,0.0
1459600207010,-8.72,7.240000000000001e-07
1459600207020,-8.72,0.0
1459600207030,-8.72,0.0
1459600207040,-8.72,0.0
1459600207050,-8.72,7.240000000000001e-07
1459600207060,-8.72,3.6200000000000004e-07
1459600207070,-8.72,3.6200000000000004e-07
1459600207080,-8.72,3.6200000000000004e-07
1459600207090,-8.72,0.0
1459600207100,-8.72,0.0
1459600207110,-8.72,7.240000000000001e-07
1459600207120,-8.72,3.6200000000000004e-07
1459600207130,-8.72,0.0
1459600207140,-8.72,0.0
1459600207150,-8.72,1.0859999999999999e-06
1459600207160,-8.72,0.0
1459600207170,-8.72,0.0
1459600207180,-8.72,0.0
1459600207190,-8.72,0.0
1459600207200,-8.72,3.6200000000000004e-07
1459600207210,-8.72,0.0
1459600207220,-8.72,7.240000000000001e-07
1459600207230,-8.72,0.0
1459600207240,-8.72,7.240000000000001e-07
1459600207250,-8.72,0.0
1459600207260,-8.72,0.0
1459600207270,-8.72,3.6200000000000004e-07
1459600207280,-8.72,7.240000000000001e-07
1459600207290,-8.72,0.0
1459600207300,-8.72,0.0
1459600207310,-8.72,3.6200000000000004e-07
1459600207320,-8.72,3.6200000000000004e-07
1459600207330,-8.72,3.6200000000000004e-07
1459600207340,-8.72,0.0
1459600207350,-8.72,3.6200000000000004e-07
1459600207360,-8.72,0.0
1459600207370,-8.72,0.0
1459600207380,-8.72,7.240000000000001e-07
1459600207390,-8.72,0.0
1459600207400,-8.72,0.0
1459600207410,-8.72,3.6200000000000004e-07
1459600207420,-8.72,0.0
1459600207430,-8.72,3.6200000000000004e-07
1459600207440,-8.72,3.6200000000000004e-07
1459600207450,-8.72,3.6200000000000004e-07
1459600207460,-8.72,0.0
1459600207470,-8.72,0.0
1459600207480,-8.72,0.0
1459600207490,-8.72,7.240000000000001e-07
1459600207500,-8.72,3.6200000000000004e-07
1459600207510,-8.72,7.240000000000001e-07
1459600207520,-8.72,0.0
1459600207530,-8.72,0.0
1459600207540,-8.72,0.0
1459600207550,-8.72,3.6200000000000004e-07
1459600207560,-8.72,7.240000000000001e-07
1459600207570,-8.72,7.240000000000001e-07
1459600207580,-8.72,0.0
1459600207590,-8.72,3.6200000000000004e-07
1459600207600,-8.72,0.0
1459600207610,-8.72,7.240000000000001e-07
1459600207620,-8.72,0.0
1459600207630,-8.72,1.0859999999999999e-06
1459600207640,-8.72,0.0
1459600207650,-8.72,0.0
1459600207660,-8.72,7.240000000000001e-07
1459600207670,-8.72,0.0
1459600207680,-8.72,0.0
1459600207690,-8.72,3.6200000000000004e-07
1459600207700,-8.72,0.0
1459600207710,-8.72,0.0
1459600207720,-8.72,0.0
1459600207730,-8.72,7.240000000000001e-07
1459600207740,-8.72,0.0
1459600207750,-8.72,0.0
1459600207760,-8.72,0.0
1459600207770,-8.72,3.6200000000000004e-07
1459600207780,-8.72,0.0
1459600207790,-8.72,1.0859999999999999e-06
1459600207800,-8.72,0.0
1459600207810,-8.72,3.6200000000000004e-07
1459600207820,-8.72,0.0
1459600207830,-8.72,3.6200000000000004e-07
1459600207840,-8.72,3.6200000000000004e-07
1459600207850,-8.72,0.0
1459600207860,-8.72,0.0
1459600207870,-8.72,3.6200000000000004e-07
1459600207880,-8.72,3.6200000000000004e-07
